market_id,question,category,subcategory,resolution_type,period,T_open,T_event,T_event_confidence,T_event_sources,T_resolve,tau_days,volume_usdc,p_open,p_event,p_resolve,ils_dl,ils_dl_ci_low,ils_dl_ci_high,ils_dl_30min,ils_dl_2h,ils_dl_6h,ils_dl_24h,in_scope,exclusion_reason
0x310b7db3e226208b84f1784f8b8cbe99e8f681b3f251637b8e52b27002d7a3fd,Will Cynthia Erivo win Best Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T22:07:24.971084+00:00,,,,2025-03-03T08:18:29+00:00,,332151.149991,,,0.0,,,,,,,,False,low_confidence_t_event
0x837d4dd0a296710c7b1ff6174d2cc608bc0f9d4b0913501a831135eedfb00800,Will Karla Sofía Gascón win Best Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T22:07:25.356555+00:00,,,,2025-03-03T08:18:51+00:00,,246236.750531,,,0.0,,,,,,,,False,low_confidence_t_event
0x7b551fa8644eeec08deba27c1e5af9e708650481b86cf2787c10d4ea53098a42,Will Mikey Madison win Best Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T22:07:25.731118+00:00,2025-03-02T00:00:00+00:00,0.95,0.0,2025-03-03T08:23:01+00:00,39.07817440835648,293022.421751,0.5,0.71,1.0,0.42,0.4323,0.46448,,-0.094245,-0.035714,,True,
0x389c2ec601a0f905a9ddc74e758d9b3caa9d83099b7de5cbdd8ebe1e8b186c32,Will Demi Moore win Best Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T22:07:26.116131+00:00,,,,2025-03-03T08:18:43+00:00,,426720.73826,,,0.0,,,,,,,,False,low_confidence_t_event
0xefa63303f9fa7b65f48ad33584ab6147280c1aa82bd16c01738d12b6ce55cdc9,Will Fernanda Torres win Best Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T22:07:26.490267+00:00,,,,2025-03-03T08:18:19+00:00,,247847.85942,,,0.0,,,,,,,,False,low_confidence_t_event
0x2267bf0dae9c9d10e36752b073de3f3ca2638d11eafb04d666fbebd43c3ac59b,Will Kieran Culkin win Best Supporting Actor at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T22:50:55.445504+00:00,2025-03-02T00:00:00+00:00,0.9,0.0,2025-03-03T04:05:07+00:00,39.04796938074074,154465.905138,,,1.0,,,,,,,,False,ils_compute_error: PriceLookupError
0x2cf69cd74ea8aa61d735ffec8437b60f1986c231840a907fc6f3f2a8b729b231,Will Zoe Saldaña win Best Supporting Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T23:11:15.323109+00:00,2025-03-02T00:00:00+00:00,0.9,0.0,2025-03-03T05:35:05+00:00,39.033850426979164,145832.426677,0.22,0.08,1.0,-0.179487,-0.027838,-0.003567,0.0,0.0,,,True,
0x159e597549657a00421d674b06c00e419113768c306e10481842fe0164de8570,Will Ariana Grande win Best Supporting Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T23:11:15.655034+00:00,,,,2025-03-03T05:39:52+00:00,,83803.484635,,,0.0,,,,,,,,False,low_confidence_t_event
0x433474e8291ada07968598c2c528cdd9a5f936db8d12f17fb6f3559c517fde6f,Will Isabella Rossellini win Best Supporting Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T23:11:16.094280+00:00,,,,2025-03-03T05:35:09+00:00,,65556.203212,,,0.0,,,,,,,,False,low_confidence_t_event
0x809ee5e0126c0f595b55bc0a25b13b4fddbfdf27fb1f2bebd37ead8ba130bc40,Will Felicity Jones win Best Supporting Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T23:11:16.423610+00:00,,,,2025-03-03T05:35:15+00:00,,352018.618091,,,0.0,,,,,,,,False,low_confidence_t_event
0xec3919521b4d67a9c71acdc5e949331d6e74a792b633c46c1ce24adf59935cd3,Will Monica Barbaro win Best Supporting Actress at the 2025 Oscars?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-01-21T23:11:17.043686+00:00,,,,2025-03-03T05:39:46+00:00,,167254.410207,,,0.0,,,,,,,,False,low_confidence_t_event
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,Ukraine lowers conscription age before May 9?,military_geopolitics,,deadline_resolved,post_2024,2025-01-23T16:01:15.076734+00:00,,,,2025-05-10T07:46:36+00:00,,206610.641303,,,0.0,,,,,,,,False,deadline_NO
0x29c8baf6d19bfc4671350d84c9de7410a0026daf651daf7d2168e1f3c898b383,Evidence released proving JFK assassination was an inside job by Feb 10?,regulatory_decision,regulatory_decision_formal,deadline_resolved,post_2024,2025-01-23T21:31:43.001606+00:00,,,,2025-02-11T07:48:10+00:00,,1640735.492028,,,0.0,,,,,,,,False,deadline_NO
0x0faa4fbff4216ff2a37c8d9f03bc327dabd881c19ae3331045dee60bc5dc139c,Evidence released proving JFK was assassinated by a foreign government by Feb 10? ,regulatory_decision,regulatory_decision_formal,deadline_resolved,post_2024,2025-01-23T21:37:39.736753+00:00,,,,2025-02-11T07:48:18+00:00,,372079.525461,,,0.0,,,,,,,,False,deadline_NO
0x905e5c06dd8c829ab3facaa00142d0eaa04a0b5e6ec0027d766cfc9a6a789aa2,Will NVIDIA be the largest company in the world by market cap on February 7?,corporate_disclosure,,deadline_resolved,post_2024,2025-01-27T16:02:26.860532+00:00,,,,2025-02-08T00:31:46+00:00,,116815.255952,,,0.0,,,,,,,,False,deadline_NO
0xa933cf76987a35fe575b2677e8f1bc59bac4ca114714a79121bf37ac660adae8,Will Microsoft be the largest company in the world by market cap on February 7?,corporate_disclosure,,deadline_resolved,post_2024,2025-01-27T16:02:27.176411+00:00,,,,2025-02-08T00:31:58+00:00,,110397.218807,,,0.0,,,,,,,,False,deadline_NO
0x60a0174658ce7d482bed8f6bb09774ee80befd95fdbab252d5149bc37ec00d25,North Korea missile test by February 14?,military_geopolitics,,deadline_resolved,post_2024,2025-01-29T20:24:19.256955+00:00,,,,2025-02-15T07:49:56+00:00,,50261.252384,,,0.0,,,,,,,,False,deadline_NO
0xf931e094c21b844b916c65258bc9b24311f13f91507fe8efda9923217fc79523,Will Israel win Eurovision 2025?,military_geopolitics,,event_resolved,post_2024,2025-02-03T19:56:04.902251+00:00,,,,2025-05-18T04:38:57+00:00,,2456711.982053,,,0.0,,,,,,,,False,low_confidence_t_event
0x3ea4ec25d0491fa7c374ed61762ec9d604c52b56df0d8c5f30ccdb71a838bc1e,Will Ukraine win Eurovision 2025?,military_geopolitics,,event_resolved,post_2024,2025-02-03T19:56:09.782359+00:00,,,,2025-05-18T04:48:45+00:00,,1734956.735678,,,0.0,,,,,,,,False,low_confidence_t_event
0xe54dbf2ab4001bfc7edc15b0708e03b320a88997a229abe060a1304b829b71c9,Israel x Hamas Ceasefire Phase II by March 15?,military_geopolitics,,deadline_resolved,post_2024,2025-02-04T18:05:59.986340+00:00,,,,2025-03-16T06:29:01+00:00,,341892.524784,,,0.0,,,,,,,,False,deadline_NO
0xa40abd8482aac92bfbd4543eda0822056e78a1a0b550d81fce3991bdc051f06a,Israel x Hamas ceasefire cancelled by Saturday?,military_geopolitics,,deadline_resolved,post_2024,2025-02-10T23:22:48.560185+00:00,,,,2025-02-16T08:25:05+00:00,,368173.776083,,,0.0,,,,,,,,False,deadline_NO
0x91ea361f8eba82f49add1e92a2ba5a035d6a2da8b59fab2807bd1042e6614671,"Will Demi Moore win Best Actor at the 2025 SAG Award for ""The Substance""?",regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-11T19:07:39.110283+00:00,2025-02-23T00:00:00+00:00,0.85,0.0,2025-02-24T08:09:01+00:00,11.203019556909721,276076.299217,0.5,0.385,1.0,-0.23,-0.238879,-0.082103,0.0,-0.033613,-0.033613,-0.069565,True,
0xfc9538f1ee10cee1fd751edbaa068ee466b8dd764fa39934446523701214fa26,"Will ""Wicked"" win Best Cast in a Motion Picture at the 2025 SAG Awards?",regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-11T19:24:18.871880+00:00,,,,2025-02-24T06:24:35+00:00,,223047.547462,,,0.0,,,,,,,,False,low_confidence_t_event
0xabed6391f6878d0c1fc50326290fa83fa359b87913af278589c4b0975b2edd9a,"Will ""Only Murders in the Building"" win Best Cast in a Comedy Series at the 2025 SAG Awards?",regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-11T20:03:44.267160+00:00,2025-02-23T00:00:00+00:00,0.85,0.0,2025-02-24T05:48:33+00:00,11.164070981944445,74333.363398,0.5,0.997,1.0,0.994,0.989761,0.993897,,,0.960265,,True,
0x520bec7d2ae64e84241d83777d64623bb0b837318129533d6f19d3813c58019f,"Will ""Hacks"" win Best Cast in a Comedy Series at the 2025 SAG Awards?",regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-11T20:03:45.826444+00:00,,,,2025-02-24T05:48:37+00:00,,194378.30037,,,0.0,,,,,,,,False,low_confidence_t_event
0x4abbc2c3fe86644d0c5a344ab5e9ba2f3e049bacfb10d62e004d6ea4f79da754,Will the CDU/CSU win by less than 2%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-14T02:03:16.029703+00:00,,,,2025-03-14T16:12:15+00:00,,271331.008497,,,0.0,,,,,,,,False,low_confidence_t_event
0xcf6f128add43c1e3a26c2eec991fed9e08a4e8c6b03dc3cd3e4b10a62092d6d5,Will the CDU/CSU win by 2-4%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-14T02:03:16.431065+00:00,,,,2025-03-14T16:17:37+00:00,,51609.649887,,,0.0,,,,,,,,False,low_confidence_t_event
0x523336194cc9c82f30b332feab9ebe3540908049ceaa506bf1d9a5de52becbce,Will the CDU/CSU win by 4-6%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-14T02:03:16.828579+00:00,,,,2025-03-14T16:17:43+00:00,,65240.013035,,,0.0,,,,,,,,False,low_confidence_t_event
0x1d42aa7d3e7c9d990038aa022f425896970d28407823ad306414074e419b6f76,Will the CDU/CSU win by 6-8%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-14T02:03:17.203568+00:00,2025-02-23T00:00:00+00:00,0.9,0.0,2025-03-14T16:22:17+00:00,8.914384217962963,101177.268579,,,1.0,,,,,,,,False,ils_compute_error: PriceLookupError
0x986838319136b062cf18f6c687c3440cf000585ead10a226e5a7365212b63c06,Will the CDU/CSU win by 8-10%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-14T02:03:17.618089+00:00,,,,2025-03-14T16:22:23+00:00,,205053.249006,,,0.0,,,,,,,,False,low_confidence_t_event
0x80d9cce011bb5a5e126c1af3de9d1e1754344bebc46325c363c3da1c9b271dd7,Will the CDU/CSU win by 10-12%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-14T02:03:18.021525+00:00,,,,2025-03-14T16:22:15+00:00,,76532.873947,,,0.0,,,,,,,,False,low_confidence_t_event
0x3527769a6401297aa741191003d2b2c7b43d4e768d88b1f24c2a803ee7b1439d,Will the CDU/CSU win by more than 12%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-14T02:03:18.434207+00:00,,,,2025-03-14T16:07:43+00:00,,240835.031148,,,0.0,,,,,,,,False,low_confidence_t_event
0x752806dfd6682d671309f5acd93edc85e552b53575a3554965192aed8fd71e01,"Will ""A Lien"" win Best Action Short Film at the 2025 Oscars?",regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-19T22:23:11.605886+00:00,,,,2025-03-03T06:54:13+00:00,,170495.540026,,,0.0,,,,,,,,False,low_confidence_t_event
0x305a10aa0564b67ed95dc6be60f4eea148852d54dddc65553ef7fb5d707095c1,"Will ""I'm Not a Robot"" win Best Action Short Film at the 2025 Oscars?",regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-02-19T22:23:13.510080+00:00,2025-03-02T00:00:00+00:00,0.85,0.0,2025-03-03T06:44:27+00:00,10.067204744444444,56264.367442,0.5,0.911,1.0,0.822,0.878246,0.915234,0.0,0.091837,0.032609,0.301961,True,
0x1ce946947288dacf52643a3b40493bde4eac5dd4d0e23470e613538128e02211,Will the Progressive Conservatives win the second most seats in the next Ontario Parliamentary election?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-02-21T21:01:54.552158+00:00,,,,2025-03-01T07:31:56+00:00,,65970.013466,,,0.0,,,,,,,,False,low_confidence_t_event
0x399cd123b942dad64938baada5e677bc50e1417a21a651d6e5d797394dbfa520,Will the New Democrats win the second most seats in the next Ontario Parliamentary election?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-02-21T21:01:55.300853+00:00,2025-02-27T00:00:00+00:00,0.85,0.0,2025-03-01T05:34:01+00:00,5.123665499386574,209949.348811,0.505,0.765,1.0,0.525253,0.481242,0.499559,-0.021739,-0.021739,0.040816,0.0,True,
0xdb1794153bcda118354815961738627534574e4b5cc1fe39f587b442480a742e,Will the Liberals win the second most seats in the next Ontario Parliamentary election?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-02-21T21:01:56.029033+00:00,,,,2025-03-01T07:32:02+00:00,,106905.034529,,,0.0,,,,,,,,False,low_confidence_t_event
0x034f613066ee95156d1b1a5dbd7444d7453ee9d699168331dfb40540281205e7,Will Kanye launch a coin by March 7?,corporate_disclosure,,deadline_resolved,post_2024,2025-02-25T02:46:51.158156+00:00,,,,2025-03-08T07:18:11+00:00,,414702.299085,,,0.0,,,,,,,,False,deadline_NO
0x2c41770d15a90c5b677addb1645ea7453c2a449e879ee1794959e7329877cd7f,"Will ""Porcelain War"" win Best Documentary Feature Film at the 2025 Oscars?",military_geopolitics,,event_resolved,post_2024,2025-02-26T22:42:30.293540+00:00,,,,2025-03-03T06:14:55+00:00,,208480.629873,,,0.0,,,,,,,,False,low_confidence_t_event
0xfc3d4d28a2217fad0c1201eb245448daa60bc05413feb98bbe136737f0250aa5,Israel wins the most gold medals in 2025 Special Olympics?,military_geopolitics,,event_resolved,post_2024,2025-02-27T17:35:41.398605+00:00,,,,2025-03-16T03:24:59+00:00,,231146.790614,,,0.0,,,,,,,,False,low_confidence_t_event
0x2de5f5f90ba3eb6b74eb007d87383ae2e9f70416de1c1a4b24aabafbf08ae251,New Epstein names released by Friday?,regulatory_decision,regulatory_decision_formal,deadline_resolved,post_2024,2025-02-28T18:18:43.598150+00:00,,,,2025-03-08T07:23:13+00:00,,92349.141288,,,0.0,,,,,,,,False,deadline_NO
0x6104608801f44f9a32275c9a9bbe044414a64956000a1177362be5ef27e5ac44,Trump admin announces cutting Ukraine aid by Friday?,military_geopolitics,,event_resolved,post_2024,2025-02-28T19:21:08.221684+00:00,,0.6,0.0,2025-03-07T01:14:47+00:00,,5885980.871932,,,1.0,,,,,,,,False,low_confidence_t_event
0x45f38924f30931b22919a2bb398628905c05764a986b0261317efa226a26cd95,Will South Carolina win the SEC Tournament?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-01T00:11:00.681274+00:00,,,,2025-03-12T22:49:59+00:00,,280143.594,,,0.0,,,,,,,,False,low_confidence_t_event
0x50c445d046d9c1ffd6badbbfe4e8ddb7e97d0d417366fbc019667da9f1a28fe4,Will Vanderbilt win the SEC Tournament?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-01T00:11:02.212827+00:00,,,,2025-03-13T01:58:01+00:00,,100480.29125,,,0.0,,,,,,,,False,low_confidence_t_event
0x8bc29fb1c836eac174e30710f5d7417f77348eeec3134c8cbec98648690bd575,Will Ukraine take responsibility for X attack by Friday?,military_geopolitics,,deadline_resolved,post_2024,2025-03-10T20:58:47.195299+00:00,,,,2025-03-15T06:20:24+00:00,,118174.995776,,,0.0,,,,,,,,False,deadline_NO
0x59bd72d9ab07a7f368a80b7a1a2a01f150f8869085554bad06559f396db7875b,Russia x Ukraine Ceasefire by Friday?,military_geopolitics,,deadline_resolved,post_2024,2025-03-11T18:31:08.884979+00:00,,,,2025-03-15T06:20:28+00:00,,2309321.324366,,,0.0,,,,,,,,False,deadline_NO
0x6ef8ef55a05e303a09b6fa1f2c00d18d4c98eb3d829b44db82a03be665ab901c,Russia x Ukraine Ceasefire by Friday? ,military_geopolitics,,deadline_resolved,post_2024,2025-03-13T05:07:44.110950+00:00,,,,2025-03-22T06:24:21+00:00,,5570175.617364,,,0.0,,,,,,,,False,deadline_NO
0x2590bd82a12afea8964eefb089a8b44324fe333b7537c4292da55a1ea8997e00,March Madness: Team from the SEC to win?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-14T13:01:58.687869+00:00,2025-04-07T00:00:00+00:00,0.85,0.0,2025-04-08T06:59:58+00:00,23.456959631145832,57119.485469,,,1.0,,,,,,,,False,ils_compute_error: PriceLookupError
0x4218785e209f5d5d3940b6d21bce9386f0f2b6f4e0a7d6a8e72686a81d732c67,Israel x Hamas ceasefire by Friday?,military_geopolitics,,deadline_resolved,post_2024,2025-03-18T01:24:37.065382+00:00,,,,2025-03-22T06:29:03+00:00,,231713.608804,,,0.0,,,,,,,,False,deadline_NO
0x8c77e475e157978c4329d3ead939b1dc9d240a18f1b7bc9cf8cf596cfd6eb5fa,Fact Check: Did the U.S. hit Iranian spy ship?,military_geopolitics,,event_resolved,post_2024,2025-03-18T01:58:59.057304+00:00,,,,2025-03-22T06:29:09+00:00,,137247.52387,,,0.0,,,,,,,,False,low_confidence_t_event
0x685d66e415c5997a8c396c7e5d23749cdb54dfcbf6bf9f286ffa814c4d98b3e7,Will Oscar Piastri win the 2025 China Grand Prix?,military_geopolitics,,event_resolved,post_2024,2025-03-18T07:04:42.230810+00:00,2025-03-23T00:00:00+00:00,0.85,0.0,2025-03-23T18:08:04+00:00,4.705066773032407,148717.69951,,,1.0,,,,,,,,False,ils_compute_error: PriceLookupError
0x2a6698afa34ebc176e1a7b31f5fff0ea300ad5032ff0f4b19c96779f910c7f98,Will the Conservative Party win the Canadian election by over 12%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:21.564728+00:00,,,,2025-06-23T11:24:29+00:00,,1002694.097934,,,0.0,,,,,,,,False,low_confidence_t_event
0x98da00373106f21a7e68fa294c5d51af835fbdb8dab309da78dfdfd049fb68cc,Will the Conservative Party win the Canadian election by 9-12%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:21.936760+00:00,,,,2025-06-23T11:24:25+00:00,,632661.314432,,,0.0,,,,,,,,False,low_confidence_t_event
0x997f9e486da5e13eeacd4bba90632e01e1596fb36d96dca1ccf293a23674444a,Will the Conservative Party win the Canadian election by 6-9%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:22.256322+00:00,,,,2025-06-23T11:24:27+00:00,,799994.43106,,,0.0,,,,,,,,False,low_confidence_t_event
0x911d5f6338c0515d0ac5ef8b57d12144569d0afee865025ccffbf5d41c347a29,Will the Conservative Party win the Canadian election by 3-6%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:22.587814+00:00,,,,2025-06-23T11:34:01+00:00,,497004.051359,,,0.0,,,,,,,,False,low_confidence_t_event
0xc3a89dee3b659822e32f8388f615907ecf262466576f18ecff7619f6d4d6914b,Will the Conservative Party win the Canadian election by 0-3%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:22.989777+00:00,,,,2025-06-23T11:34:05+00:00,,414491.736056,,,0.0,,,,,,,,False,low_confidence_t_event
0xaa24dd3e673c9f90c7a76b2e96dbec99d7a37b2486a736d38160059e8ca15c19,Will the Liberal Party win the Canadian election by 0-3%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:23.310663+00:00,2025-06-23T00:00:00+00:00,0.7,0.0,2025-06-23T09:27:21+00:00,96.2150079784375,614689.992026,,,1.0,,,,,,,,False,ils_compute_error: PriceLookupError
0x542c7e5dee4acff4a078f07ed38199d43a696400df8b7283b0f3cac4815b8ce2,Will the Liberal Party win the Canadian election by 3-6%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:23.635869+00:00,,,,2025-06-23T11:24:29+00:00,,387320.886591,,,0.0,,,,,,,,False,low_confidence_t_event
0x178e0828e81556f971edb8c7ec556e9281640477c65c56f0e6f44a6ba9ff9156,Will the Liberal Party win the Canadian election by 6-9%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:24.041746+00:00,,,,2025-06-23T11:33:59+00:00,,416385.397407,,,0.0,,,,,,,,False,low_confidence_t_event
0x47076e901478c15188d0f46a928d4ff4b5385496034f4d0dcf83f9166b221346,Will the Liberal Party win the Canadian election by 9-12%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:24.378360+00:00,,,,2025-06-23T11:24:27+00:00,,402166.516526,,,0.0,,,,,,,,False,low_confidence_t_event
0x19b98650dcea03df077a8fc07e9959f3bec875231f3dde1490b8ba42577f515e,Will the Liberal Party win the Canadian election by over 12%?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:24.699238+00:00,,,,2025-06-23T11:34:03+00:00,,357681.211417,,,0.0,,,,,,,,False,low_confidence_t_event
0xb9cbe1cdd92c77d780b025b3fff6df7e44846c91d6e62bbf2269ffb4b11d0748,Will another party win the Canadian election?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-18T18:50:25.013757+00:00,,,,2025-06-23T11:34:01+00:00,,101362.992727,,,0.0,,,,,,,,False,low_confidence_t_event
0xfd8623e142954c3f83da812baea6301b528b037be9eab6caefbb360468b827cc,Will Billy Kelleher win the Irish Presidential Election?,regulatory_decision,regulatory_decision_announcement,event_resolved,post_2024,2025-03-20T19:34:25.141389+00:00,,,,2025-10-25T21:53:33+00:00,,198123.676505,,,0.0,,,,,,,,False,low_confidence_t_event
0x42130982c2ec0fee136896cf2a8cf2b8368ef65a5f96b2cf5cf4669890dcb3cc,Will Randy Fine win by less than 10%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:35:37.372124+00:00,,,,2025-04-16T23:04:32+00:00,,516638.184916,,,0.0,,,,,,,,False,low_confidence_t_event
0xfda9a75035640f42dd33534bace165c531036b937a987d9956152071373bf0b6,Will Randy Fine win by 10-15%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:35:37.727243+00:00,2025-04-08T00:00:00+00:00,0.75,0.0,2025-04-16T20:45:49+00:00,12.100257786539352,279563.991351,,,1.0,,,,,,,,False,ils_compute_error: PriceLookupError
0x543ba850eaf09aadbb606ff433158601503d1a83d3b10783058c7242f06feb53,Will Randy Fine win by 15-20%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:35:38.059413+00:00,,,,2025-04-16T23:04:28+00:00,,170275.976382,,,0.0,,,,,,,,False,low_confidence_t_event
0xb289119c240d94c9f0fa09306d4024f4dee1f550c0d6615fd571c72cf1e3af15,Will Randy Fine win by 20-25%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:35:38.419616+00:00,,,,2025-04-16T18:29:13+00:00,,104507.998854,,,0.0,,,,,,,,False,low_confidence_t_event
0xe3955ad9053d2cd2e493883e2c421a0c66ff1abedc9b90b9ba5bbfd02fe3e0cb,Will Randy Fine win by more than 25%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:35:38.772848+00:00,,,,2025-04-16T22:59:52+00:00,,62797.508634,,,0.0,,,,,,,,False,low_confidence_t_event
0x278862397e5f271a7b2f0d8c3625993e3c4590a008f0a62e0fdf22b2a94dc612,Will Jimmy Patronis win by less than 20%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:40:07.070435+00:00,2025-04-15T00:00:00+00:00,0.85,0.0,2025-04-16T19:30:03+00:00,19.097140388483798,492451.126567,,,1.0,,,,,,,,False,ils_compute_error: PriceLookupError
0x2dc2274f03811f5361adfdd2e81afd85bc1bedfcfed5b9dbdf810bc7846a6ec9,Will Jimmy Patronis win by 20-25%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:40:07.391742+00:00,,,,2025-04-16T19:35:03+00:00,,137370.271966,,,0.0,,,,,,,,False,low_confidence_t_event
0x440b9a06814d06f18999f25fc278bcc26a88d03cf1b1081737221504d5862008,Will Jimmy Patronis win by 30-35%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-26T21:40:08.031594+00:00,,,,2025-04-16T19:34:59+00:00,,86243.265227,,,0.0,,,,,,,,False,low_confidence_t_event
0xc40c88e0195c1f4e6cf2602d9e16bbf42883bb6fb33f698c25f67bd824db1f1a,Will Susan Crawford win by less than 2%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-31T15:14:02.172650+00:00,,,,2025-05-16T17:15:19+00:00,,68498.920425,,,0.0,,,,,,,,False,low_confidence_t_event
0xf2ea27b98d42ba088ece2e64a7cd81ee3557008b19d7b0e62a6d39077bdb3fe0,Will Susan Crawford win by 2-4%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-31T15:14:02.536952+00:00,,,,2025-05-16T17:15:19+00:00,,64747.889638,,,0.0,,,,,,,,False,low_confidence_t_event
0x98cba31beecdaa1dc903d25da194702f266604d5dfa2adf5d0428ef3683d441a,Will Susan Crawford win by 4-6%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-31T15:14:02.898576+00:00,,,,2025-05-16T17:20:31+00:00,,185571.594795,,,0.0,,,,,,,,False,low_confidence_t_event
0xd6e4796aed71df1a6b37f1f11b7b4b85e1430d34181d0540036bea5d7d94c18a,Will Susan Crawford win by 6-8%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-31T15:14:03.242371+00:00,,,,2025-05-16T17:25:09+00:00,,102914.602437,,,0.0,,,,,,,,False,low_confidence_t_event
0xe19579a3820a96f1cb45323f4b9cc9ebfc9063267848f3e6f48d09a29d967b5e,Will Susan Crawford win by 8-10%?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-31T15:14:03.587834+00:00,,,,2025-05-16T17:25:09+00:00,,233383.310825,,,0.0,,,,,,,,False,low_confidence_t_event
0x953012cf73dce311197eae1e4ceda8cbec343a8512a7f1b4ad3d132f836c66f1,Will Susan Crawford win by 10% or more?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-03-31T15:14:03.951877+00:00,,0.5,0.0,2025-05-16T17:25:09+00:00,,510035.32212,,,1.0,,,,,,,,False,low_confidence_t_event
0xa4f51ae09144ebedb1e4329a28597dcb25217be1050fb76b86335837943bf519,Will Lee Jae-myung be elected the next president of South Korea?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-04-04T18:45:41.286988+00:00,,,,2025-06-03T21:33:32+00:00,,88035547.447225,,,1.0,,,,,,,,False,low_confidence_t_event
0xab53ef40981b322cd90b06272dacbd778a427d77655898f1d9a741cf5b5e3d50,Will Kim Dong-yeon be elected the next president of South Korea?,regulatory_decision,regulatory_decision_formal,event_resolved,post_2024,2025-04-04T18:45:41.832246+00:00,,,,2025-06-03T21:49:10+00:00,,7888208.010183,,,0.0,,,,,,,,False,low_confidence_t_event
